거래일자,거래시간,지역,연료원,전력거래량(MWh)
2024-04-11,22,인천시,태양광,0.00304
2024-04-11,23,인천시,태양광,0.0
2024-04-11,24,인천시,태양광,0.0
2024-04-12,1,인천시,태양광,0.0
2024-04-12,2,인천시,태양광,0.0
2024-04-12,3,인천시,태양광,8e-05
2024-04-12,4,인천시,태양광,0.0
2024-04-12,5,인천시,태양광,0.0
2024-04-12,6,인천시,태양광,2.8e-05
2024-04-12,7,인천시,태양광,0.698893
2024-04-12,8,인천시,태양광,4.775289
2024-04-12,9,인천시,태양광,10.672074
2024-04-12,10,인천시,태양광,17.822742
2024-04-12,11,인천시,태양광,26.311283
2024-04-12,12,인천시,태양광,33.527671
2024-04-12,13,인천시,태양광,35.998183
2024-04-12,14,인천시,태양광,37.351559
2024-04-12,15,인천시,태양광,35.258649
2024-04-12,16,인천시,태양광,31.172366
2024-04-12,17,인천시,태양광,26.008626
2024-04-12,18,인천시,태양광,16.170995
2024-04-12,19,인천시,태양광,7.159479
2024-04-12,20,인천시,태양광,3.521368
2024-04-12,21,인천시,태양광,2.568823
2024-04-12,22,인천시,태양광,0.781892
2024-04-12,23,인천시,태양광,0.0
2024-04-12,24,인천시,태양광,0.0
2024-04-13,1,인천시,태양광,0.0
2024-04-13,2,인천시,태양광,0.0
2024-04-13,3,인천시,태양광,0.0
2024-04-13,4,인천시,태양광,0.0
2024-04-13,5,인천시,태양광,0.0
2024-04-13,6,인천시,태양광,3.2e-05
2024-04-13,7,인천시,태양광,0.725812
2024-04-13,8,인천시,태양광,5.524579
2024-04-13,9,인천시,태양광,13.558977
2024-04-13,10,인천시,태양광,22.939402
2024-04-13,11,인천시,태양광,30.102029
2024-04-13,12,인천시,태양광,34.566232
2024-04-13,13,인천시,태양광,38.051183
2024-04-13,14,인천시,태양광,37.669283
2024-04-13,15,인천시,태양광,35.32957
2024-04-13,16,인천시,태양광,31.164491
2024-04-13,17,인천시,태양광,25.841759
2024-04-13,18,인천시,태양광,16.180745
2024-04-13,19,인천시,태양광,7.484202
2024-04-13,20,인천시,태양광,3.537478
2024-04-13,21,인천시,태양광,2.574198
2024-04-13,22,인천시,태양광,1.323846
2024-04-13,23,인천시,태양광,0.02888
2024-04-13,24,인천시,태양광,0.0
2024-04-14,1,인천시,태양광,0.0
2024-04-14,2,인천시,태양광,0.0
2024-04-14,3,인천시,태양광,0.0
2024-04-14,4,인천시,태양광,0.0
2024-04-14,5,인천시,태양광,0.0
2024-04-14,6,인천시,태양광,3.6e-05
2024-04-14,7,인천시,태양광,0.87807
2024-04-14,8,인천시,태양광,6.388108
2024-04-14,9,인천시,태양광,15.045511
2024-04-14,10,인천시,태양광,23.720142
2024-04-14,11,인천시,태양광,30.130527
2024-04-14,12,인천시,태양광,34.468773
2024-04-14,13,인천시,태양광,36.04987
2024-04-14,14,인천시,태양광,36.478713
2024-04-14,15,인천시,태양광,32.803977
2024-04-14,16,인천시,태양광,27.103191
2024-04-14,17,인천시,태양광,24.393448
2024-04-14,18,인천시,태양광,15.066051
2024-04-14,19,인천시,태양광,7.343573
2024-04-14,20,인천시,태양광,3.454272
2024-04-14,21,인천시,태양광,2.493669
2024-04-14,22,인천시,태양광,1.119329
2024-04-14,23,인천시,태양광,0.0
2024-04-14,24,인천시,태양광,0.0
2024-04-15,1,인천시,태양광,0.0
2024-04-15,2,인천시,태양광,0.0
2024-04-15,3,인천시,태양광,0.0
2024-04-15,4,인천시,태양광,0.0
2024-04-15,5,인천시,태양광,0.0
2024-04-15,6,인천시,태양광,0.000104
2024-04-15,7,인천시,태양광,0.072932
2024-04-15,8,인천시,태양광,0.224997
2024-04-15,9,인천시,태양광,0.98504
2024-04-15,10,인천시,태양광,0.470478
2024-04-15,11,인천시,태양광,3.415869
2024-04-15,12,인천시,태양광,5.008628
2024-04-15,13,인천시,태양광,4.499091
2024-04-15,14,인천시,태양광,5.114705
2024-04-15,15,인천시,태양광,5.484657
2024-04-15,16,인천시,태양광,4.753965
2024-04-15,17,인천시,태양광,5.667037
2024-04-15,18,인천시,태양광,2.324862
2024-04-15,19,인천시,태양광,0.56262
2024-04-15,20,인천시,태양광,1.2e-05
2024-04-15,21,인천시,태양광,0.0
2024-04-15,22,인천시,태양광,0.0
2024-04-15,23,인천시,태양광,0.0
2024-04-15,24,인천시,태양광,0.0
2024-04-16,1,인천시,태양광,0.0
2024-04-16,2,인천시,태양광,0.0
2024-04-16,3,인천시,태양광,0.0
2024-04-16,4,인천시,태양광,8e-05
2024-04-16,5,인천시,태양광,0.0
2024-04-16,6,인천시,태양광,2.4e-05
2024-04-16,7,인천시,태양광,0.010039
2024-04-16,8,인천시,태양광,0.57973
2024-04-16,9,인천시,태양광,2.960492
2024-04-16,10,인천시,태양광,7.352457
2024-04-16,11,인천시,태양광,9.110958
2024-04-16,12,인천시,태양광,21.563445
2024-04-16,13,인천시,태양광,22.836968
2024-04-16,14,인천시,태양광,22.180494
2024-04-16,15,인천시,태양광,20.754431
2024-04-16,16,인천시,태양광,21.860389
2024-04-16,17,인천시,태양광,19.548363
2024-04-16,18,인천시,태양광,10.805521
2024-04-16,19,인천시,태양광,4.552256
2024-04-16,20,인천시,태양광,1.579721
2024-04-16,21,인천시,태양광,0.40868
2024-04-16,22,인천시,태양광,0.00096
2024-04-16,23,인천시,태양광,0.0
2024-04-16,24,인천시,태양광,0.0
2024-04-17,1,인천시,태양광,0.0
2024-04-17,2,인천시,태양광,8e-05
2024-04-17,3,인천시,태양광,0.0
2024-04-17,4,인천시,태양광,0.0
2024-04-17,5,인천시,태양광,0.0
2024-04-17,6,인천시,태양광,2.8e-05
2024-04-17,7,인천시,태양광,0.669535
2024-04-17,8,인천시,태양광,5.421593
2024-04-17,9,인천시,태양광,12.450368
2024-04-17,10,인천시,태양광,20.908806
2024-04-17,11,인천시,태양광,25.799059
2024-04-17,12,인천시,태양광,30.786109
2024-04-17,13,인천시,태양광,33.525605
2024-04-17,14,인천시,태양광,33.054814
2024-04-17,15,인천시,태양광,31.131947
2024-04-17,16,인천시,태양광,26.504596
2024-04-17,17,인천시,태양광,22.456974
2024-04-17,18,인천시,태양광,14.64355
2024-04-17,19,인천시,태양광,6.465934
2024-04-17,20,인천시,태양광,3.499392
2024-04-17,21,인천시,태양광,2.423168
2024-04-17,22,인천시,태양광,1.113658
2024-04-17,23,인천시,태양광,0.01056
2024-04-17,24,인천시,태양광,0.0024
2024-04-18,1,인천시,태양광,0.0
2024-04-18,2,인천시,태양광,0.0
2024-04-18,3,인천시,태양광,0.0
2024-04-18,4,인천시,태양광,0.0
2024-04-18,5,인천시,태양광,0.0
2024-04-18,6,인천시,태양광,0.000864
2024-04-18,7,인천시,태양광,1.165468
2024-04-18,8,인천시,태양광,6.740791
2024-04-18,9,인천시,태양광,15.28205
2024-04-18,10,인천시,태양광,23.785576
2024-04-18,11,인천시,태양광,30.334016
2024-04-18,12,인천시,태양광,35.30234
2024-04-18,13,인천시,태양광,38.769951
2024-04-18,14,인천시,태양광,38.803688
2024-04-18,15,인천시,태양광,35.851241
2024-04-18,16,인천시,태양광,31.636648
2024-04-18,17,인천시,태양광,26.027221
2024-04-18,18,인천시,태양광,16.093823
2024-04-18,19,인천시,태양광,7.666478
2024-04-18,20,인천시,태양광,3.540429
2024-04-18,21,인천시,태양광,2.571287
2024-04-18,22,인천시,태양광,1.454771
2024-04-18,23,인천시,태양광,0.18048
2024-04-18,24,인천시,태양광,0.0024
2024-04-19,1,인천시,태양광,0.0
2024-04-19,2,인천시,태양광,8e-05
2024-04-19,3,인천시,태양광,0.0
2024-04-19,4,인천시,태양광,0.0
2024-04-19,5,인천시,태양광,0.0
2024-04-19,6,인천시,태양광,0.000144
2024-04-19,7,인천시,태양광,1.217355
2024-04-19,8,인천시,태양광,6.738807
2024-04-19,9,인천시,태양광,15.244458
2024-04-19,10,인천시,태양광,23.864821
2024-04-19,11,인천시,태양광,30.068658
2024-04-19,12,인천시,태양광,33.211843
2024-04-19,13,인천시,태양광,33.383228
2024-04-19,14,인천시,태양광,35.228132
2024-04-19,15,인천시,태양광,34.307415
2024-04-19,16,인천시,태양광,28.80662
2024-04-19,17,인천시,태양광,22.652324
2024-04-19,18,인천시,태양광,13.35924
2024-04-19,19,인천시,태양광,7.257718
2024-04-19,20,인천시,태양광,3.395221
2024-04-19,21,인천시,태양광,2.362305
2024-04-19,22,인천시,태양광,1.105567
2024-04-19,23,인천시,태양광,0.00456
2024-04-19,24,인천시,태양광,8e-05
2024-04-20,1,인천시,태양광,0.0
2024-04-20,2,인천시,태양광,0.0
2024-04-20,3,인천시,태양광,0.0
2024-04-20,4,인천시,태양광,0.0
2024-04-20,5,인천시,태양광,0.0
2024-04-20,6,인천시,태양광,2.8e-05
2024-04-20,7,인천시,태양광,0.163958
2024-04-20,8,인천시,태양광,1.646935
2024-04-20,9,인천시,태양광,2.165761
2024-04-20,10,인천시,태양광,4.987423
2024-04-20,11,인천시,태양광,8.337471
2024-04-20,12,인천시,태양광,8.692944
2024-04-20,13,인천시,태양광,7.788084
2024-04-20,14,인천시,태양광,9.449587
2024-04-20,15,인천시,태양광,4.638866
2024-04-20,16,인천시,태양광,4.091558
2024-04-20,17,인천시,태양광,5.926925
2024-04-20,18,인천시,태양광,1.47516
2024-04-20,19,인천시,태양광,0.730978
2024-04-20,20,인천시,태양광,0.021401
2024-04-20,21,인천시,태양광,0.0
2024-04-20,22,인천시,태양광,0.0
2024-04-20,23,인천시,태양광,0.0
2024-04-20,24,인천시,태양광,0.0
2024-04-21,1,인천시,태양광,8e-05
2024-04-21,2,인천시,태양광,0.0
2024-04-21,3,인천시,태양광,0.0
2024-04-21,4,인천시,태양광,0.0
2024-04-21,5,인천시,태양광,0.0
2024-04-21,6,인천시,태양광,2.8e-05
2024-04-21,7,인천시,태양광,1.066632
2024-04-21,8,인천시,태양광,4.770805
2024-04-21,9,인천시,태양광,8.597395
2024-04-21,10,인천시,태양광,12.708717
2024-04-21,11,인천시,태양광,20.467258
2024-04-21,12,인천시,태양광,26.953959
2024-04-21,13,인천시,태양광,16.763469
2024-04-21,14,인천시,태양광,7.076771
2024-04-21,15,인천시,태양광,4.228964
2024-04-21,16,인천시,태양광,3.829276
2024-04-21,17,인천시,태양광,8.065075
2024-04-21,18,인천시,태양광,4.625613
2024-04-21,19,인천시,태양광,2.446441
2024-04-21,20,인천시,태양광,0.789224
2024-04-21,21,인천시,태양광,0.2612
2024-04-21,22,인천시,태양광,0.0
2024-04-21,23,인천시,태양광,0.0
2024-04-21,24,인천시,태양광,0.0
2024-04-22,1,인천시,태양광,0.0
2024-04-22,2,인천시,태양광,8e-05
2024-04-22,3,인천시,태양광,0.0
2024-04-22,4,인천시,태양광,0.0
2024-04-22,5,인천시,태양광,0.0
2024-04-22,6,인천시,태양광,0.001529
2024-04-22,7,인천시,태양광,0.758983
2024-04-22,8,인천시,태양광,6.110689
2024-04-22,9,인천시,태양광,9.36197
2024-04-22,10,인천시,태양광,20.753572
2024-04-22,11,인천시,태양광,25.765994
2024-04-22,12,인천시,태양광,31.794469
2024-04-22,13,인천시,태양광,37.168539
2024-04-22,14,인천시,태양광,38.317589
2024-04-22,15,인천시,태양광,34.562805
2024-04-22,16,인천시,태양광,31.796703
2024-04-22,17,인천시,태양광,26.320351
2024-04-22,18,인천시,태양광,16.896862
2024-04-22,19,인천시,태양광,7.761899
2024-04-22,20,인천시,태양광,3.529336
2024-04-22,21,인천시,태양광,2.549709
2024-04-22,22,인천시,태양광,1.090664
2024-04-22,23,인천시,태양광,0.02952
2024-04-22,24,인천시,태양광,8e-05
2024-04-23,1,인천시,태양광,0.0
2024-04-23,2,인천시,태양광,0.0
2024-04-23,3,인천시,태양광,0.0
2024-04-23,4,인천시,태양광,0.0
2024-04-23,5,인천시,태양광,0.0
2024-04-23,6,인천시,태양광,0.00668
2024-04-23,7,인천시,태양광,2.401506
2024-04-23,8,인천시,태양광,5.448748
2024-04-23,9,인천시,태양광,12.733336
2024-04-23,10,인천시,태양광,25.501205
2024-04-23,11,인천시,태양광,31.918211
2024-04-23,12,인천시,태양광,35.499515
2024-04-23,13,인천시,태양광,31.696604
2024-04-23,14,인천시,태양광,21.257585
2024-04-23,15,인천시,태양광,14.134805
2024-04-23,16,인천시,태양광,5.691077
2024-04-23,17,인천시,태양광,8.418935
2024-04-23,18,인천시,태양광,5.300341
2024-04-23,19,인천시,태양광,3.667704
2024-04-23,20,인천시,태양광,2.643699
2024-04-23,21,인천시,태양광,1.622333
2024-04-23,22,인천시,태양광,0.29096
2024-04-23,23,인천시,태양광,0.0048
2024-04-23,24,인천시,태양광,0.0
2024-04-24,1,인천시,태양광,0.0
2024-04-24,2,인천시,태양광,0.0
2024-04-24,3,인천시,태양광,0.0
2024-04-24,4,인천시,태양광,0.0
2024-04-24,5,인천시,태양광,0.0
2024-04-24,6,인천시,태양광,2.4e-05
2024-04-24,7,인천시,태양광,0.241177
2024-04-24,8,인천시,태양광,1.661114
2024-04-24,9,인천시,태양광,2.815606
2024-04-24,10,인천시,태양광,15.115231
2024-04-24,11,인천시,태양광,19.5495
2024-04-24,12,인천시,태양광,16.498631
2024-04-24,13,인천시,태양광,20.66632
2024-04-24,14,인천시,태양광,17.383147
2024-04-24,15,인천시,태양광,21.293687
2024-04-24,16,인천시,태양광,30.095982
2024-04-24,17,인천시,태양광,25.703822
2024-04-24,18,인천시,태양광,14.658997
2024-04-24,19,인천시,태양광,5.525515
2024-04-24,20,인천시,태양광,1.943655
2024-04-24,21,인천시,태양광,0.817184
2024-04-24,22,인천시,태양광,0.0
2024-04-24,23,인천시,태양광,8e-05
2024-04-24,24,인천시,태양광,0.0
2024-04-25,1,인천시,태양광,0.0
2024-04-25,2,인천시,태양광,0.0
2024-04-25,3,인천시,태양광,0.0
2024-04-25,4,인천시,태양광,0.0
2024-04-25,5,인천시,태양광,0.0
2024-04-25,6,인천시,태양광,2.8e-05
2024-04-25,7,인천시,태양광,0.183326
2024-04-25,8,인천시,태양광,1.111754
2024-04-25,9,인천시,태양광,2.446856
2024-04-25,10,인천시,태양광,4.636616
2024-04-25,11,인천시,태양광,8.913687
2024-04-25,12,인천시,태양광,19.911925
2024-04-25,13,인천시,태양광,33.415411
2024-04-25,14,인천시,태양광,38.081809
2024-04-25,15,인천시,태양광,36.390494
2024-04-25,16,인천시,태양광,31.227661
2024-04-25,17,인천시,태양광,22.930207
2024-04-25,18,인천시,태양광,12.94333
2024-04-25,19,인천시,태양광,5.51634
2024-04-25,20,인천시,태양광,1.997696
2024-04-25,21,인천시,태양광,1.357136
2024-04-25,22,인천시,태양광,0.340102
2024-04-25,23,인천시,태양광,0.0
2024-04-25,24,인천시,태양광,0.0
2024-04-26,1,인천시,태양광,0.0
2024-04-26,2,인천시,태양광,0.0
2024-04-26,3,인천시,태양광,0.0
2024-04-26,4,인천시,태양광,0.0
2024-04-26,5,인천시,태양광,0.0
2024-04-26,6,인천시,태양광,0.009224
2024-04-26,7,인천시,태양광,1.749912
2024-04-26,8,인천시,태양광,7.560003
2024-04-26,9,인천시,태양광,14.992827
2024-04-26,10,인천시,태양광,20.80286
2024-04-26,11,인천시,태양광,24.356334
2024-04-26,12,인천시,태양광,31.524632
2024-04-26,13,인천시,태양광,37.811533
2024-04-26,14,인천시,태양광,37.881723
2024-04-26,15,인천시,태양광,32.867145
2024-04-26,16,인천시,태양광,31.673345
2024-04-26,17,인천시,태양광,26.388504
2024-04-26,18,인천시,태양광,15.858457
2024-04-26,19,인천시,태양광,7.426221
2024-04-26,20,인천시,태양광,3.339524
2024-04-26,21,인천시,태양광,2.575422
2024-04-26,22,인천시,태양광,0.853125
2024-04-26,23,인천시,태양광,0.0864
2024-04-26,24,인천시,태양광,0.0
2024-04-27,1,인천시,태양광,0.0
2024-04-27,2,인천시,태양광,8e-05
2024-04-27,3,인천시,태양광,0.0
2024-04-27,4,인천시,태양광,0.0
2024-04-27,5,인천시,태양광,0.0
2024-04-27,6,인천시,태양광,0.011212
2024-04-27,7,인천시,태양광,1.879724
2024-04-27,8,인천시,태양광,8.467521
2024-04-27,9,인천시,태양광,18.084821
2024-04-27,10,인천시,태양광,26.946624
2024-04-27,11,인천시,태양광,33.077777
2024-04-27,12,인천시,태양광,38.141726
2024-04-27,13,인천시,태양광,41.158927
2024-04-27,14,인천시,태양광,40.170955
2024-04-27,15,인천시,태양광,37.519507
2024-04-27,16,인천시,태양광,34.309826
2024-04-27,17,인천시,태양광,29.071568
2024-04-27,18,인천시,태양광,18.292829
2024-04-27,19,인천시,태양광,8.878525
2024-04-27,20,인천시,태양광,3.589406
2024-04-27,21,인천시,태양광,2.664006
2024-04-27,22,인천시,태양광,1.696995
2024-04-27,23,인천시,태양광,0.36
2024-04-27,24,인천시,태양광,0.00384
2024-04-28,1,인천시,태양광,8e-05
2024-04-28,2,인천시,태양광,0.0
2024-04-28,3,인천시,태양광,0.0
2024-04-28,4,인천시,태양광,0.0
2024-04-28,5,인천시,태양광,0.0
2024-04-28,6,인천시,태양광,0.039115
2024-04-28,7,인천시,태양광,2.121554
2024-04-28,8,인천시,태양광,8.585058
2024-04-28,9,인천시,태양광,16.419728
2024-04-28,10,인천시,태양광,24.452857
2024-04-28,11,인천시,태양광,31.08506
2024-04-28,12,인천시,태양광,35.23726
2024-04-28,13,인천시,태양광,37.375948
2024-04-28,14,인천시,태양광,31.662904
2024-04-28,15,인천시,태양광,29.98875
2024-04-28,16,인천시,태양광,29.735735
2024-04-28,17,인천시,태양광,23.242792
2024-04-28,18,인천시,태양광,14.444736
2024-04-28,19,인천시,태양광,8.252345
2024-04-28,20,인천시,태양광,3.216841
2024-04-28,21,인천시,태양광,2.386792
2024-04-28,22,인천시,태양광,1.074414
2024-04-28,23,인천시,태양광,0.06864
2024-04-28,24,인천시,태양광,0.0
2024-04-29,1,인천시,태양광,0.0
2024-04-29,2,인천시,태양광,0.0
2024-04-29,3,인천시,태양광,0.0
2024-04-29,4,인천시,태양광,8e-05
2024-04-29,5,인천시,태양광,0.0
2024-04-29,6,인천시,태양광,0.001236
2024-04-29,7,인천시,태양광,1.240124
2024-04-29,8,인천시,태양광,4.166845
2024-04-29,9,인천시,태양광,10.05656
2024-04-29,10,인천시,태양광,21.227756
2024-04-29,11,인천시,태양광,28.822354
2024-04-29,12,인천시,태양광,30.418935
2024-04-29,13,인천시,태양광,23.96703
2024-04-29,14,인천시,태양광,30.018613
2024-04-29,15,인천시,태양광,28.61123
2024-04-29,16,인천시,태양광,25.080113
2024-04-29,17,인천시,태양광,24.01993
2024-04-29,18,인천시,태양광,17.103182
2024-04-29,19,인천시,태양광,6.248944
2024-04-29,20,인천시,태양광,2.999305
2024-04-29,21,인천시,태양광,2.408837
2024-04-29,22,인천시,태양광,0.523674
2024-04-29,23,인천시,태양광,0.0036
2024-04-29,24,인천시,태양광,0.0
2024-04-30,1,인천시,태양광,0.0
2024-04-30,2,인천시,태양광,0.0
2024-04-30,3,인천시,태양광,0.0
2024-04-30,4,인천시,태양광,8e-05
2024-04-30,5,인천시,태양광,0.0
2024-04-30,6,인천시,태양광,0.01914
2024-04-30,7,인천시,태양광,2.197691
2024-04-30,8,인천시,태양광,8.132406
2024-04-30,9,인천시,태양광,14.543902
2024-04-30,10,인천시,태양광,19.940226
2024-04-30,11,인천시,태양광,20.808388
2024-04-30,12,인천시,태양광,28.855201
2024-04-30,13,인천시,태양광,27.676115
2024-04-30,14,인천시,태양광,29.666877
2024-04-30,15,인천시,태양광,27.216584
2024-04-30,16,인천시,태양광,17.375641
2024-04-30,17,인천시,태양광,15.003473
2024-04-30,18,인천시,태양광,10.277327
2024-04-30,19,인천시,태양광,5.104329
2024-04-30,20,인천시,태양광,2.834756
2024-04-30,21,인천시,태양광,2.103112
2024-04-30,22,인천시,태양광,0.53704
2024-04-30,23,인천시,태양광,0.00488
2024-04-30,24,인천시,태양광,0.0
2024-05-01,1,인천시,태양광,0.0
2024-05-01,2,인천시,태양광,0.0
2024-05-01,3,인천시,태양광,0.0
2024-05-01,4,인천시,태양광,0.0
2024-05-01,5,인천시,태양광,0.0
2024-05-01,6,인천시,태양광,0.002484
2024-05-01,7,인천시,태양광,1.592507
2024-05-01,8,인천시,태양광,5.820323
2024-05-01,9,인천시,태양광,11.016267
2024-05-01,10,인천시,태양광,19.401806
2024-05-01,11,인천시,태양광,23.68014
2024-05-01,12,인천시,태양광,32.416934
2024-05-01,13,인천시,태양광,34.927929
2024-05-01,14,인천시,태양광,35.876116
2024-05-01,15,인천시,태양광,34.891196
2024-05-01,16,인천시,태양광,29.594579
2024-05-01,17,인천시,태양광,24.899207
2024-05-01,18,인천시,태양광,17.307241
2024-05-01,19,인천시,태양광,7.759455
2024-05-01,20,인천시,태양광,3.0345
2024-05-01,21,인천시,태양광,2.570126
2024-05-01,22,인천시,태양광,0.944648
2024-05-01,23,인천시,태양광,0.0036
2024-05-01,24,인천시,태양광,0.0
2024-05-02,1,인천시,태양광,0.0
2024-05-02,2,인천시,태양광,0.0
2024-05-02,3,인천시,태양광,8e-05
2024-05-02,4,인천시,태양광,0.0
2024-05-02,5,인천시,태양광,0.0
2024-05-02,6,인천시,태양광,0.048712
2024-05-02,7,인천시,태양광,2.17584
2024-05-02,8,인천시,태양광,8.410286
2024-05-02,9,인천시,태양광,17.492174
2024-05-02,10,인천시,태양광,25.872144
2024-05-02,11,인천시,태양광,31.87164
2024-05-02,12,인천시,태양광,36.188426
2024-05-02,13,인천시,태양광,39.764174
2024-05-02,14,인천시,태양광,39.648973
2024-05-02,15,인천시,태양광,37.653613
2024-05-02,16,인천시,태양광,33.847681
2024-05-02,17,인천시,태양광,28.602707
2024-05-02,18,인천시,태양광,17.899189
2024-05-02,19,인천시,태양광,7.04317
2024-05-02,20,인천시,태양광,3.103925
2024-05-02,21,인천시,태양광,2.649951
2024-05-02,22,인천시,태양광,1.644372
2024-05-02,23,인천시,태양광,0.35048
2024-05-02,24,인천시,태양광,0.0
2024-05-03,1,인천시,태양광,0.0
2024-05-03,2,인천시,태양광,0.0
2024-05-03,3,인천시,태양광,0.0
2024-05-03,4,인천시,태양광,0.0
2024-05-03,5,인천시,태양광,0.0
2024-05-03,6,인천시,태양광,0.039182
2024-05-03,7,인천시,태양광,2.088785
2024-05-03,8,인천시,태양광,8.692772
2024-05-03,9,인천시,태양광,17.82402
2024-05-03,10,인천시,태양광,26.077856
2024-05-03,11,인천시,태양광,32.011218
2024-05-03,12,인천시,태양광,36.377242
2024-05-03,13,인천시,태양광,39.355953
2024-05-03,14,인천시,태양광,38.764897
2024-05-03,15,인천시,태양광,35.279225
2024-05-03,16,인천시,태양광,31.808677
2024-05-03,17,인천시,태양광,25.808589
2024-05-03,18,인천시,태양광,15.992957
2024-05-03,19,인천시,태양광,9.949528
2024-05-03,20,인천시,태양광,5.079837
2024-05-03,21,인천시,태양광,2.61783
2024-05-03,22,인천시,태양광,1.527485
2024-05-03,23,인천시,태양광,0.30432
2024-05-03,24,인천시,태양광,0.0
2024-05-04,1,인천시,태양광,0.0
2024-05-04,2,인천시,태양광,0.0
2024-05-04,3,인천시,태양광,0.0
2024-05-04,4,인천시,태양광,0.0
2024-05-04,5,인천시,태양광,0.0
2024-05-04,6,인천시,태양광,0.04194
2024-05-04,7,인천시,태양광,2.185199
2024-05-04,8,인천시,태양광,8.448748
2024-05-04,9,인천시,태양광,16.894341
2024-05-04,10,인천시,태양광,25.207216
2024-05-04,11,인천시,태양광,31.560426
2024-05-04,12,인천시,태양광,35.933545
2024-05-04,13,인천시,태양광,38.336485
2024-05-04,14,인천시,태양광,36.824367
2024-05-04,15,인천시,태양광,34.154807
2024-05-04,16,인천시,태양광,28.976689
2024-05-04,17,인천시,태양광,26.26168
2024-05-04,18,인천시,태양광,17.583095
2024-05-04,19,인천시,태양광,8.96842
2024-05-04,20,인천시,태양광,3.36295
2024-05-04,21,인천시,태양광,2.571012
2024-05-04,22,인천시,태양광,1.498297
2024-05-04,23,인천시,태양광,0.24
2024-05-04,24,인천시,태양광,0.0
2024-05-05,1,인천시,태양광,0.0
2024-05-05,2,인천시,태양광,0.0
2024-05-05,3,인천시,태양광,0.0
2024-05-05,4,인천시,태양광,0.0
2024-05-05,5,인천시,태양광,0.0
2024-05-05,6,인천시,태양광,0.00038
2024-05-05,7,인천시,태양광,0.160237
2024-05-05,8,인천시,태양광,0.564521
2024-05-05,9,인천시,태양광,0.993172
2024-05-05,10,인천시,태양광,2.307319
2024-05-05,11,인천시,태양광,3.534523
2024-05-05,12,인천시,태양광,5.695468
2024-05-05,13,인천시,태양광,4.49566
2024-05-05,14,인천시,태양광,4.404213
2024-05-05,15,인천시,태양광,4.056166
2024-05-05,16,인천시,태양광,2.982793
2024-05-05,17,인천시,태양광,2.264329
2024-05-05,18,인천시,태양광,0.626855
2024-05-05,19,인천시,태양광,0.224686
2024-05-05,20,인천시,태양광,2e-05
2024-05-05,21,인천시,태양광,8e-05
2024-05-05,22,인천시,태양광,0.0
2024-05-05,23,인천시,태양광,0.0
2024-05-05,24,인천시,태양광,0.0
2024-05-06,1,인천시,태양광,0.0
2024-05-06,2,인천시,태양광,0.0
2024-05-06,3,인천시,태양광,0.0
2024-05-06,4,인천시,태양광,0.0
2024-05-06,5,인천시,태양광,0.0
2024-05-06,6,인천시,태양광,0.000104
2024-05-06,7,인천시,태양광,0.034361
2024-05-06,8,인천시,태양광,0.319368
2024-05-06,9,인천시,태양광,0.894779
2024-05-06,10,인천시,태양광,2.272195
2024-05-06,11,인천시,태양광,4.36228
2024-05-06,12,인천시,태양광,4.651233
2024-05-06,13,인천시,태양광,5.871583
2024-05-06,14,인천시,태양광,4.79915
2024-05-06,15,인천시,태양광,3.130391
2024-05-06,16,인천시,태양광,3.230743
2024-05-06,17,인천시,태양광,3.453224
2024-05-06,18,인천시,태양광,0.900407
2024-05-06,19,인천시,태양광,0.197177
2024-05-06,20,인천시,태양광,0.000176
2024-05-06,21,인천시,태양광,0.0
2024-05-06,22,인천시,태양광,8e-05
2024-05-06,23,인천시,태양광,0.0
2024-05-06,24,인천시,태양광,0.0
2024-05-07,1,인천시,태양광,0.0
2024-05-07,2,인천시,태양광,0.0
2024-05-07,3,인천시,태양광,0.0
2024-05-07,4,인천시,태양광,0.0
2024-05-07,5,인천시,태양광,0.0
2024-05-07,6,인천시,태양광,7.2e-05
2024-05-07,7,인천시,태양광,0.190744
2024-05-07,8,인천시,태양광,1.31546
2024-05-07,9,인천시,태양광,2.034492
2024-05-07,10,인천시,태양광,4.910552
2024-05-07,11,인천시,태양광,6.47474
2024-05-07,12,인천시,태양광,6.894229
2024-05-07,13,인천시,태양광,6.055686
2024-05-07,14,인천시,태양광,8.508003
2024-05-07,15,인천시,태양광,10.230788
2024-05-07,16,인천시,태양광,7.733691
2024-05-07,17,인천시,태양광,6.48333
2024-05-07,18,인천시,태양광,1.843224
2024-05-07,19,인천시,태양광,0.931952
2024-05-07,20,인천시,태양광,0.02557
2024-05-07,21,인천시,태양광,0.0
2024-05-07,22,인천시,태양광,0.0
2024-05-07,23,인천시,태양광,0.0
2024-05-07,24,인천시,태양광,0.0
2024-05-08,1,인천시,태양광,0.0
2024-05-08,2,인천시,태양광,0.0
2024-05-08,3,인천시,태양광,0.0
2024-05-08,4,인천시,태양광,8e-05
2024-05-08,5,인천시,태양광,0.0
2024-05-08,6,인천시,태양광,0.072956
2024-05-08,7,인천시,태양광,2.225199
2024-05-08,8,인천시,태양광,9.346175
2024-05-08,9,인천시,태양광,19.236011
2024-05-08,10,인천시,태양광,27.688803
2024-05-08,11,인천시,태양광,33.77839
2024-05-08,12,인천시,태양광,38.254423
2024-05-08,13,인천시,태양광,41.164561
2024-05-08,14,인천시,태양광,39.928157
